ID,orig,dest,dist,time,speed
5715,52,127,2.73,19.3,8.5
5716,52,128,1.66,13.4,7.4
5717,52,129,3.07,20.2,9.1
5718,52,130,2.74,18.8,8.8
5719,52,131,2.22,16.6,8.0
5720,52,132,3.0,21.6,8.3
5721,52,133,4.28,27.4,9.4
5722,52,134,4.52,27.5,9.9
5723,52,135,2.13,15.8,8.1
5724,52,136,1.7,13.6,7.5
5725,52,137,3.6,22.8,9.5
5726,52,138,3.48,23.8,8.8
5727,52,139,4.87,29.6,9.9
5728,52,140,4.6,30.1,9.2
5729,52,141,4.82,30.7,9.4
5730,52,142,5.23,32.6,9.6
5731,52,143,3.88,28.7,8.1
5732,52,144,4.92,30.3,9.7
5733,52,145,4.14,26.2,9.5
5734,53,54,1.89,15.6,7.3
5735,53,55,0.29,5.0,3.5
5736,53,56,2.12,18.7,6.8
5737,53,57,0.92,10.1,5.5
5738,53,58,1.14,7.6,9.0
5739,53,59,1.98,15.9,7.5
5740,53,60,1.54,10.7,8.7
5741,53,61,0.56,6.8,4.9
5742,53,62,2.13,14.1,9.0
5743,53,63,2.54,22.4,6.8
5744,53,64,2.43,19.1,7.6
5745,53,65,3.53,26.1,8.1
5746,53,66,2.44,15.0,9.8
5747,53,67,0.64,7.0,5.5
5748,53,68,1.29,9.7,8.0
5749,53,69,1.82,13.5,8.1
5750,53,70,3.14,18.0,10.5
5751,53,71,2.84,19.4,8.8
5752,53,72,2.1,11.9,10.6
5753,53,73,3.23,18.4,10.5
5754,53,74,2.25,14.5,9.3
5755,53,75,1.09,8.7,7.5
5756,53,76,1.42,10.5,8.1
5757,53,77,4.07,25.6,9.5
5758,53,78,3.41,20.0,10.2
5759,53,79,2.37,16.7,8.5
5760,53,80,1.01,8.1,7.5
5761,53,81,1.62,13.3,7.3
5762,53,82,2.71,17.8,9.1
5763,53,83,2.15,17.2,7.5
5764,53,84,1.89,11.8,9.6
5765,53,85,2.62,21.1,7.4
5766,53,86,2.5,15.4,9.7
5767,53,87,2.86,15.3,11.2
5768,53,88,1.97,14.5,8.1
5769,53,89,3.58,19.9,10.8
5770,53,90,2.17,13.1,9.9
5771,53,91,1.36,10.6,7.7
5772,53,92,4.85,32.5,8.9
5773,53,93,3.17,25.7,7.4
5774,53,94,3.09,19.9,9.3
5775,53,95,1.8,13.2,8.2
5776,53,96,2.14,14.3,8.9
5777,53,97,2.68,15.0,10.7
5778,53,98,2.74,17.4,9.5
5779,53,99,2.77,20.2,8.2
5780,53,100,2.07,18.4,6.8
5781,53,101,0.72,5.8,7.4
5782,53,102,1.6,14.6,6.6
5783,53,103,0.58,6.9,5.1
5784,53,104,2.61,21.1,7.4
5785,53,105,2.43,21.3,6.8
5786,53,106,3.16,26.3,7.2
5787,53,107,3.53,28.3,7.5
5788,53,108,3.11,24.2,7.7
5789,53,109,2.91,21.7,8.1
5790,53,110,3.19,17.8,10.8
5791,53,111,2.4,17.4,8.3
5792,53,112,1.96,15.6,7.5
5793,53,113,1.53,11.1,8.3
5794,53,114,2.4,16.9,8.5
5795,53,115,3.55,21.6,9.8
5796,53,116,1.52,10.3,8.9
5797,53,117,2.34,18.1,7.8
5798,53,118,3.26,20.6,9.5
5799,53,119,0.89,8.7,6.2
5800,53,120,3.86,25.1,9.2
5801,53,121,3.59,23.4,9.2
5802,53,122,3.16,22.0,8.6
5803,53,123,2.93,21.4,8.2
5804,53,124,3.4,23.5,8.7
5805,53,125,2.38,18.0,7.9
5806,53,126,2.86,21.5,8.0
5807,53,127,2.19,15.2,8.7
5808,53,128,1.36,10.8,7.6
5809,53,129,2.72,15.4,10.6
5810,53,130,2.44,16.1,9.1
5811,53,131,1.83,12.7,8.7
5812,53,132,3.63,21.7,10.0
5813,53,133,3.94,22.7,10.4
5814,53,134,5.12,27.8,11.0
5815,53,135,1.83,13.2,8.4
5816,53,136,1.41,10.9,7.7
5817,53,137,4.2,23.1,10.9
5818,53,138,3.18,21.1,9.0
5819,53,139,5.47,29.9,11.0
5820,53,140,5.2,30.4,10.2
5821,53,141,5.41,31.0,10.5
5822,53,142,5.82,33.0,10.6
5823,53,143,3.59,26.0,8.3
5824,53,144,5.52,30.6,10.8
5825,53,145,4.74,26.6,10.7
5826,54,55,1.96,13.3,8.8
5827,54,56,2.61,17.8,8.8
5828,54,57,1.48,9.6,9.3
5829,54,58,0.79,4.5,10.6
5830,54,59,0.65,4.2,9.2
5831,54,60,1.48,9.2,9.6
5832,54,61,1.78,11.2,9.6
5833,54,62,3.24,19.6,9.9
5834,54,63,1.45,11.6,7.5
5835,54,64,1.19,7.0,10.2
5836,54,65,2.3,14.0,9.9
5837,54,66,4.38,24.4,10.8
5838,54,67,2.35,14.6,9.7
5839,54,68,3.01,17.4,10.4
5840,54,69,4.04,25.1,9.7
5841,54,70,4.88,26.7,11.0
5842,54,71,4.68,26.5,10.6
5843,54,72,3.8,19.1,12.0
5844,54,73,5.06,28.9,10.5
5845,54,74,5.08,28.3,10.8
5846,54,75,2.81,16.4,10.3
5847,54,76,3.13,18.2,10.4
5848,54,77,4.44,26.8,10.0
5849,54,78,3.78,21.2,10.7
5850,54,79,4.21,23.8,10.6
5851,54,80,2.73,15.8,10.4
5852,54,81,0.29,1.6,10.5
5853,54,82,3.83,23.3,9.8
5854,54,83,2.83,17.8,9.5
5855,54,84,2.61,15.4,10.2
5856,54,85,2.71,16.2,10.0
5857,54,86,3.61,20.9,10.4
5858,54,87,4.59,23.9,11.5
5859,54,88,3.81,21.6,10.6
5860,54,89,5.41,30.4,10.7
5861,54,90,2.54,14.3,10.7
5862,54,91,3.07,18.2,10.1
5863,54,92,4.87,28.2,10.3
5864,54,93,3.44,21.2,9.7
5865,54,94,3.17,18.4,10.3
5866,54,95,3.44,19.1,10.8
5867,54,96,5.0,28.5,10.5
5868,54,97,4.41,23.6,11.2
5869,54,98,2.82,15.9,10.6
5870,54,99,0.69,4.8,8.6
5871,54,100,2.57,17.6,8.8
5872,54,101,3.06,18.0,10.2
5873,54,102,1.67,11.6,8.6
5874,54,103,1.81,11.2,9.6
5875,54,104,2.72,16.3,10.0
5876,54,105,2.84,18.8,9.0
5877,54,106,2.07,15.5,8.0
5878,54,107,2.74,16.8,9.8
5879,54,108,3.39,21.2,9.6
5880,54,109,3.59,22.3,9.7
5881,54,110,5.99,31.6,11.4
5882,54,111,1.47,9.6,9.2
5883,54,112,0.55,2.7,12.1
5884,54,113,1.47,9.6,9.2
5885,54,114,1.47,9.1,9.7
5886,54,115,3.62,20.2,10.8
5887,54,116,0.62,3.6,10.2
5888,54,117,0.87,5.0,10.4
5889,54,118,3.34,19.2,10.4
5890,54,119,1.07,6.5,9.8
5891,54,120,4.93,29.6,10.0
5892,54,121,4.28,26.2,9.8
5893,54,122,3.71,23.8,9.3
5894,54,123,3.59,22.5,9.6
5895,54,124,4.06,24.7,9.9
5896,54,125,3.04,19.2,9.5
5897,54,126,4.74,28.9,9.8
5898,54,127,4.4,26.8,9.9
5899,54,128,4.07,21.1,11.6
5900,54,129,4.46,24.1,11.1
5901,54,130,5.31,30.2,10.5
5902,54,131,3.64,21.4,10.2
5903,54,132,4.84,28.1,10.3
5904,54,133,5.67,31.4,10.8
5905,54,134,6.06,34.0,10.7
5906,54,135,3.55,20.8,10.2
5907,54,136,3.07,18.8,9.8
5908,54,137,6.03,33.6,10.8
5909,54,138,5.02,28.1,10.7
5910,54,139,6.41,36.1,10.6
5911,54,140,6.2,36.5,10.2
5912,54,141,6.42,37.0,10.4
5913,54,142,6.85,39.4,10.4
5914,54,143,5.0,29.7,10.1
5915,54,144,6.46,36.9,10.5
5916,54,145,5.76,32.7,10.6
5917,55,56,1.85,14.2,7.8
5918,55,57,0.66,5.6,7.0
5919,55,58,1.49,10.0,8.9
5920,55,59,1.72,12.1,8.5
5921,55,60,1.89,13.1,8.7
5922,55,61,0.29,2.0,8.9
5923,55,62,1.86,9.6,11.6
5924,55,63,2.21,17.3,7.7
5925,55,64,2.16,15.3,8.5
5926,55,65,3.27,22.3,8.8
5927,55,66,3.03,19.1,9.5
5928,55,67,0.89,11.0,4.8
5929,55,68,1.55,13.8,6.7
5930,55,69,2.06,14.0,8.8
5931,55,70,3.45,20.2,10.3
5932,55,71,3.1,23.5,7.9
5933,55,72,2.35,16.0,8.8
5934,55,73,3.54,20.6,10.3
5935,55,74,2.5,18.6,8.1
5936,55,75,1.35,12.8,6.3
5937,55,76,1.67,14.6,6.9
5938,55,77,4.32,29.7,8.7
5939,55,78,3.67,24.1,9.1
5940,55,79,2.62,20.8,7.6
5941,55,80,1.27,12.2,6.3
5942,55,81,1.36,9.6,8.5
5943,55,82,2.45,13.3,11.0
5944,55,83,1.88,12.7,8.9
5945,55,84,2.15,15.9,8.1
5946,55,85,2.36,16.6,8.5
5947,55,86,2.23,10.9,12.3
5948,55,87,3.17,17.4,10.9
5949,55,88,2.23,18.6,7.2
5950,55,89,2.94,21.0,8.4
5951,55,90,2.42,17.2,8.4
5952,55,91,1.61,14.7,6.6
5953,55,92,4.58,28.0,9.8
5954,55,93,2.91,21.2,8.2
5955,55,94,3.58,22.3,9.6
5956,55,95,2.06,17.3,7.1
5957,55,96,2.39,18.4,7.8
5958,55,97,2.99,17.1,10.5
5959,55,98,3.23,19.8,9.8
5960,55,99,1.91,13.9,8.2
5961,55,100,1.81,13.9,7.8
5962,55,101,0.75,4.1,11.0
5963,55,102,1.28,9.5,8.1
5964,55,103,0.31,2.1,9.1
5965,55,104,2.35,16.6,8.5
5966,55,105,2.16,16.8,7.7
5967,55,106,2.83,21.2,8.0
5968,55,107,3.2,23.3,8.3
5969,55,108,2.84,19.7,8.6
5970,55,109,2.65,17.2,9.3
5971,55,110,3.87,23.6,9.8
5972,55,111,2.75,19.8,8.3
5973,55,112,1.7,11.9,8.6
5974,55,113,1.88,13.4,8.4
5975,55,114,2.75,19.2,8.6
5976,55,115,4.03,24.1,10.1
5977,55,116,1.39,9.3,9.0
5978,55,117,2.08,14.4,8.7
5979,55,118,3.75,23.0,9.8
5980,55,119,0.62,3.8,9.8
5981,55,120,3.59,20.6,10.5
5982,55,121,3.32,18.9,10.6
5983,55,122,2.9,17.5,9.9
5984,55,123,2.67,16.9,9.5
5985,55,124,3.14,19.0,9.9
5986,55,125,2.12,13.5,9.4
5987,55,126,3.36,18.9,10.7
5988,55,127,2.42,15.6,9.3
5989,55,128,1.61,14.8,6.5
5990,55,129,3.03,17.6,10.3
5991,55,130,2.7,20.2,8.0
5992,55,131,2.18,18.0,7.2
5993,55,132,2.96,23.0,7.7
5994,55,133,4.25,24.9,10.2
5995,55,134,4.48,28.9,9.3
5996,55,135,2.09,17.2,7.3
5997,55,136,1.66,15.0,6.7
5998,55,137,3.56,24.2,8.8
5999,55,138,3.44,25.2,8.2
6000,55,139,4.82,31.0,9.3
6001,55,140,4.56,31.5,8.7
6002,55,141,4.77,32.1,8.9
6003,55,142,5.18,34.0,9.1
6004,55,143,3.84,30.1,7.7
6005,55,144,4.88,31.7,9.2
6006,55,145,4.1,27.7,8.9
6007,56,57,1.36,11.3,7.2
6008,56,58,2.65,18.8,8.5
6009,56,59,2.23,16.7,8.0
6010,56,60,3.79,26.7,8.5
6011,56,61,2.19,15.7,8.4
6012,56,62,2.27,17.1,7.9
6013,56,63,2.07,15.8,7.9
6014,56,64,2.82,19.6,8.6
6015,56,65,3.44,24.6,8.4
6016,56,66,4.13,30.3,8.2
6017,56,67,2.79,23.8,7.0
6018,56,68,3.45,26.6,7.8
6019,56,69,3.16,25.2,7.5
6020,56,70,5.35,37.0,8.7
6021,56,71,5.0,36.3,8.3
6022,56,72,4.26,28.8,8.9
6023,56,73,5.53,39.2,8.5
6024,56,74,4.41,31.4,8.4
6025,56,75,3.25,25.6,7.6
6026,56,76,3.58,27.4,7.8
6027,56,77,6.23,42.5,8.8
6028,56,78,5.57,36.9,9.1
6029,56,79,4.53,33.6,8.1
6030,56,80,3.17,25.0,7.6
6031,56,81,2.17,15.6,8.4
6032,56,82,2.85,20.8,8.2
6033,56,83,1.29,9.1,8.6
6034,56,84,4.05,28.7,8.5
6035,56,85,1.79,13.1,8.2
6036,56,86,2.64,18.4,8.6
6037,56,87,5.06,34.2,8.9
6038,56,88,4.13,31.4,7.9
6039,56,89,4.84,33.8,8.6
6040,56,90,4.33,30.0,8.7
6041,56,91,3.52,27.5,7.7
6042,56,92,4.02,24.4,9.9
6043,56,93,2.31,17.5,7.9
6044,56,94,5.47,35.9,9.1
6045,56,95,3.96,30.1,7.9
6046,56,96,4.29,31.2,8.3
6047,56,97,4.88,33.9,8.6
6048,56,98,5.12,33.4,9.2
6049,56,99,2.65,18.8,8.5
6050,56,100,0.04,1.1,2.4
6051,56,101,2.24,17.9,7.5
6052,56,102,0.83,6.2,8.0
6053,56,103,2.21,15.7,8.4
6054,56,104,1.79,13.0,8.2
6055,56,105,0.6,4.5,8.0
6056,56,106,2.69,19.8,8.2
6057,56,107,3.06,21.8,8.4
6058,56,108,1.56,9.8,9.5
6059,56,109,1.87,11.7,9.6
6060,56,110,5.16,35.8,8.7
6061,56,111,3.43,23.6,8.7
6062,56,112,2.44,16.6,8.8
6063,56,113,3.78,27.1,8.4
6064,56,114,3.42,23.0,8.9
6065,56,115,5.93,37.7,9.4
6066,56,116,2.48,17.9,8.3
6067,56,117,2.83,19.0,8.9
6068,56,118,5.64,36.7,9.2
6069,56,119,2.19,17.3,7.6
6070,56,120,2.89,18.1,9.6
6071,56,121,2.62,16.4,9.6
6072,56,122,2.04,14.0,8.8
6073,56,123,1.52,11.2,8.2
6074,56,124,2.4,15.2,9.4
6075,56,125,1.52,10.5,8.7
6076,56,126,3.77,26.4,8.6
6077,56,127,3.53,26.8,7.9
6078,56,128,3.52,27.6,7.6
6079,56,129,4.93,34.4,8.6
6080,56,130,4.6,33.0,8.4
6081,56,131,4.08,30.8,7.9
6082,56,132,4.86,35.8,8.1
6083,56,133,6.14,41.7,8.8
6084,56,134,6.38,41.7,9.2
6085,56,135,3.99,30.0,8.0
6086,56,136,3.56,27.8,7.7
6087,56,137,5.46,37.0,8.9
6088,56,138,5.34,38.0,8.4
6089,56,139,6.73,43.8,9.2
6090,56,140,6.46,44.3,8.7
6091,56,141,6.67,44.9,8.9
6092,56,142,7.08,46.9,9.1
6093,56,143,5.74,42.9,8.0
6094,56,144,6.78,44.5,9.1
6095,56,145,6.0,40.5,8.9
6096,57,58,2.05,13.3,9.2
6097,57,59,2.28,15.5,8.8
6098,57,60,2.45,16.4,9.0
6099,57,61,0.85,5.3,9.6
6100,57,62,1.76,10.1,10.5
6101,57,63,1.8,14.8,7.3
6102,57,64,2.73,18.7,8.8
6103,57,65,3.83,25.7,9.0
6104,57,66,3.64,24.4,8.9
6105,57,67,1.46,13.5,6.5
6106,57,68,2.12,16.3,7.8
6107,57,69,2.67,19.3,8.3
6108,57,70,4.02,26.6,9.0
6109,57,71,3.67,26.0,8.5
6110,57,72,2.92,18.5,9.5
6111,57,73,4.2,28.9,8.7
6112,57,74,3.07,21.1,8.7
6113,57,75,1.92,15.2,7.5
6114,57,76,2.24,17.1,7.9
6115,57,77,4.89,32.1,9.1
6116,57,78,4.24,26.6,9.6
6117,57,79,3.19,23.3,8.2
6118,57,80,1.84,14.7,7.5
6119,57,81,1.92,12.9,8.9
6120,57,82,2.35,13.8,10.2
6121,57,83,1.32,9.1,8.8
6122,57,84,2.72,18.4,8.9
6123,57,85,1.79,13.0,8.3
6124,57,86,2.13,11.4,11.2
6125,57,87,3.73,23.9,9.4
6126,57,88,2.8,21.1,8.0
6127,57,89,3.5,23.5,9.0
6128,57,90,2.99,19.7,9.1
6129,57,91,2.18,17.1,7.6
6130,57,92,4.02,24.4,9.9
6131,57,93,2.34,17.5,8.0
6132,57,94,4.14,25.6,9.7
6133,57,95,2.63,19.8,8.0
6134,57,96,2.96,20.9,8.5
6135,57,97,3.55,23.6,9.0
6136,57,98,3.79,23.1,9.8
6137,57,99,2.47,17.2,8.6
6138,57,100,1.25,10.0,7.5
6139,57,101,1.37,9.5,8.6
6140,57,102,0.68,5.2,7.8
6141,57,103,0.88,5.4,9.7
6142,57,104,1.78,12.9,8.3
6143,57,105,1.61,12.9,7.4
6144,57,106,2.42,18.7,7.7
6145,57,107,2.79,20.8,8.0
6146,57,108,1.89,12.4,9.1
6147,57,109,2.08,13.5,9.3
6148,57,110,4.05,26.1,9.3
6149,57,111,3.31,23.1,8.6
6150,57,112,2.26,15.2,8.9
6151,57,113,2.44,16.8,8.7
6152,57,114,3.31,22.6,8.8
6153,57,115,4.6,27.4,10.1
6154,57,116,1.95,12.6,9.3
6155,57,117,2.65,17.7,9.0
6156,57,118,4.31,26.4,9.8
6157,57,119,1.19,7.2,9.9
6158,57,120,3.45,20.1,10.3
6159,57,121,2.8,16.6,10.1
6160,57,122,2.22,14.2,9.4
6161,57,123,2.11,13.0,9.8
6162,57,124,2.58,15.2,10.2
6163,57,125,1.56,9.7,9.7
6164,57,126,3.26,19.4,10.1
6165,57,127,3.04,21.0,8.7
6166,57,128,2.18,17.3,7.6
6167,57,129,3.59,24.1,9.0
6168,57,130,3.27,22.7,8.6
6169,57,131,2.75,20.5,8.0
6170,57,132,3.53,25.5,8.3
6171,57,133,4.81,31.4,9.2
6172,57,134,5.05,31.4,9.6
6173,57,135,2.66,19.7,8.1
6174,57,136,2.23,17.5,7.7
6175,57,137,4.13,26.7,9.3
6176,57,138,4.01,27.7,8.7
6177,57,139,5.39,33.5,9.7
6178,57,140,5.13,34.0,9.0
6179,57,141,5.34,34.6,9.3
6180,57,142,5.75,36.5,9.4
6181,57,143,4.41,32.6,8.1
6182,57,144,5.45,34.2,9.6
6183,57,145,4.67,30.1,9.3
6184,58,59,1.15,9.2,7.4
6185,58,60,0.69,4.7,8.8
6186,58,61,1.14,7.8,8.8
6187,58,62,3.01,20.1,9.0
6188,58,63,1.95,16.7,7.0
6189,58,64,1.59,12.4,7.7
6190,58,65,2.7,19.4,8.3
6191,58,66,3.59,19.9,10.8
6192,58,67,1.56,10.1,9.3
6193,58,68,2.22,12.9,10.3
6194,58,69,3.25,20.6,9.5
6195,58,70,4.09,22.2,11.0
6196,58,71,3.89,22.0,10.6
6197,58,72,3.01,14.6,12.4
6198,58,73,4.27,24.4,10.5
6199,58,74,4.29,23.8,10.8
6200,58,75,2.02,11.9,10.2
6201,58,76,2.34,13.7,10.3
6202,58,77,3.65,22.2,9.8
6203,58,78,2.99,16.7,10.8
6204,58,79,3.42,19.3,10.6
6205,58,80,1.94,11.3,10.3
6206,58,81,0.79,6.7,7.1
6207,58,82,3.62,23.2,9.4
6208,58,83,2.68,20.2,8.0
6209,58,84,1.81,10.9,10.0
6210,58,85,3.19,22.2,8.6
6211,58,86,3.41,20.9,9.8
6212,58,87,3.8,19.5,11.7
6213,58,88,3.02,17.1,10.6
6214,58,89,4.62,25.9,10.7
6215,58,90,1.75,9.8,10.7
6216,58,91,2.28,13.8,9.9
6217,58,92,5.35,34.2,9.4
6218,58,93,3.92,27.2,8.6
6219,58,94,2.38,14.0,10.2
6220,58,95,2.65,14.6,10.9
6221,58,96,4.21,24.0,10.5
6222,58,97,3.62,19.1,11.3
6223,58,98,2.03,11.5,10.6
6224,58,99,1.34,11.0,7.3
6225,58,100,2.51,19.5,7.7
6226,58,101,2.26,13.6,10.0
6227,58,102,1.76,14.7,7.2
6228,58,103,1.17,7.9,8.8
6229,58,104,3.2,22.2,8.6
6230,58,105,2.87,22.8,7.5
6231,58,106,2.57,20.6,7.5
6232,58,107,2.95,22.6,7.8
6233,58,108,3.25,23.6,8.3
6234,58,109,3.45,24.6,8.4
6235,58,110,5.2,27.2,11.5
6236,58,111,1.55,11.5,8.1
6237,58,112,1.13,9.0,7.5
6238,58,113,0.68,5.1,8.0
6239,58,114,1.55,10.9,8.5
6240,58,115,2.83,15.7,10.8
6241,58,116,0.38,2.7,8.6
6242,58,117,1.51,11.5,7.9
6243,58,118,2.55,14.7,10.4
6244,58,119,0.58,7.3,4.8
6245,58,120,4.81,31.2,9.2
6246,58,121,4.16,27.8,9.0
6247,58,122,3.59,25.4,8.5
6248,58,123,3.47,24.1,8.6
6249,58,124,3.94,26.3,9.0
6250,58,125,2.92,20.8,8.4
6251,58,126,4.29,28.6,9.0
6252,58,127,3.61,22.3,9.7
6253,58,128,3.28,16.6,11.8
6254,58,129,3.66,19.6,11.2
6255,58,130,4.52,25.8,10.5
6256,58,131,2.85,16.9,10.1
6257,58,132,4.05,23.6,10.3
6258,58,133,4.88,26.9,10.9
6259,58,134,5.27,29.6,10.7
6260,58,135,2.76,16.3,10.1
6261,58,136,2.28,14.3,9.6
6262,58,137,5.24,29.1,10.8
6263,58,138,4.23,23.7,10.7
6264,58,139,5.61,31.6,10.7
6265,58,140,5.41,32.0,10.2
6266,58,141,5.63,32.6,10.4
6267,58,142,6.06,34.9,10.4
6268,58,143,4.21,25.2,10.0
6269,58,144,5.67,32.4,10.5
6270,58,145,4.97,28.2,10.6
6271,59,60,1.7,12.0,8.5
6272,59,61,1.61,11.2,8.6
6273,59,62,3.3,21.0,9.4
6274,59,63,0.92,8.0,6.9
6275,59,64,0.71,5.8,7.3
6276,59,65,1.81,12.8,8.5
6277,59,66,4.6,27.2,10.1
6278,59,67,2.57,17.4,8.9
6279,59,68,3.23,20.1,9.6
6280,59,69,4.26,27.9,9.2
6281,59,70,5.09,29.5,10.4
6282,59,71,4.66,28.2,9.9
6283,59,72,3.0,18.8,9.6
6284,59,73,5.28,31.7,10.0
6285,59,74,5.3,31.1,10.2
6286,59,75,3.03,19.1,9.5
6287,59,76,3.35,20.9,9.6
6288,59,77,4.41,28.5,9.3
6289,59,78,3.76,22.9,9.8
6290,59,79,4.18,25.5,9.9
6291,59,80,2.95,18.5,9.5
6292,59,81,0.3,3.9,4.7
6293,59,82,3.89,24.6,9.5
6294,59,83,2.11,13.4,9.5
6295,59,84,2.58,17.1,9.0
6296,59,85,1.6,12.2,7.9
6297,59,86,3.67,22.3,9.9
6298,59,87,4.81,26.7,10.8
6299,59,88,3.79,23.3,9.7
6300,59,89,5.63,33.2,10.2
6301,59,90,2.51,16.0,9.4
6302,59,91,3.44,21.7,9.5
6303,59,92,4.03,25.6,9.4
6304,59,93,2.6,18.6,8.4
6305,59,94,2.68,18.2,8.8
6306,59,95,3.42,20.8,9.8
6307,59,96,5.22,31.2,10.0
6308,59,97,4.62,26.4,10.5
6309,59,98,2.79,17.7,9.5
6310,59,99,0.77,7.1,6.6
6311,59,100,2.23,16.4,8.1
6312,59,101,2.91,20.4,8.6
6313,59,102,1.42,9.8,8.7
6314,59,103,1.64,11.3,8.7
6315,59,104,1.61,12.2,7.9
6316,59,105,2.26,15.2,8.9
6317,59,106,1.54,11.9,7.7
6318,59,107,1.91,14.0,8.2
6319,59,108,2.67,16.8,9.6
6320,59,109,2.87,17.8,9.7
6321,59,110,6.21,34.4,10.8
6322,59,111,1.97,13.6,8.7
6323,59,112,0.52,4.2,7.3
6324,59,113,1.52,12.3,7.5
6325,59,114,2.01,13.8,8.7
6326,59,115,3.05,19.2,9.5
6327,59,116,0.84,6.4,7.8
6328,59,117,0.73,6.0,7.3
6329,59,118,2.77,18.2,9.1
6330,59,119,1.13,7.8,8.6
6331,59,120,5.22,33.3,9.4
6332,59,121,4.56,29.9,9.2
6333,59,122,3.99,27.5,8.7
6334,59,123,3.79,24.3,9.4
6335,59,124,4.34,28.4,9.2
6336,59,125,3.33,22.9,8.7
6337,59,126,4.8,30.2,9.5
6338,59,127,4.62,29.5,9.4
6339,59,128,3.12,21.0,8.9
6340,59,129,4.67,26.9,10.4
6341,59,130,4.59,27.8,9.9
6342,59,131,3.85,24.2,9.6
6343,59,132,4.81,29.8,9.7
6344,59,133,5.89,34.2,10.3
6345,59,134,6.03,35.8,10.1
6346,59,135,4.2,25.7,9.8
6347,59,136,3.05,20.5,8.9
6348,59,137,5.16,31.4,9.9
6349,59,138,4.99,29.9,10.0
6350,59,139,6.38,37.8,10.1
6351,59,140,6.18,38.2,9.7
6352,59,141,6.39,38.8,9.9
6353,59,142,6.82,41.1,10.0
6354,59,143,4.97,31.4,9.5
6355,59,144,6.44,38.6,10.0
6356,59,145,5.73,34.4,10.0
6357,60,61,1.55,10.2,9.2
6358,60,62,3.42,23.0,8.9
6359,60,63,2.36,19.0,7.5
6360,60,64,2.0,14.8,8.1
6361,60,65,3.11,21.8,8.6
6362,60,66,4.0,22.8,10.5
6363,60,67,1.97,13.0,9.1
6364,60,68,2.62,15.7,10.0
6365,60,69,3.65,23.5,9.3
6366,60,70,4.49,25.1,10.7
6367,60,71,3.61,21.6,10.0
6368,60,72,0.73,11.2,3.9
6369,60,73,4.68,27.3,10.3
6370,60,74,4.7,26.7,10.6
6371,60,75,2.42,14.7,9.9
6372,60,76,2.75,16.5,10.0
6373,60,77,3.37,21.8,9.3
6374,60,78,2.71,16.2,10.0
6375,60,79,3.14,18.8,10.0
6376,60,80,2.4,15.1,9.5
6377,60,81,1.2,9.1,8.0
6378,60,82,4.15,25.1,9.9
6379,60,83,3.21,22.5,8.6
6380,60,84,1.53,10.5,8.8
6381,60,85,3.6,24.6,8.8
6382,60,86,3.94,22.8,10.4
6383,60,87,4.2,22.3,11.3
6384,60,88,2.74,16.7,9.9
6385,60,89,4.01,24.1,10.0
6386,60,90,1.46,9.4,9.4
6387,60,91,2.39,15.1,9.5
6388,60,92,5.76,36.6,9.4
6389,60,93,4.33,29.6,8.8
6390,60,94,2.09,13.5,9.3
6391,60,95,2.37,14.2,10.0
6392,60,96,3.54,21.0,10.1
6393,60,97,4.02,22.0,11.0
6394,60,98,1.75,11.0,9.5
6395,60,99,1.03,8.5,7.2
6396,60,100,3.03,21.8,8.4
6397,60,101,2.67,16.4,9.8
6398,60,102,2.29,16.9,8.1
6399,60,103,1.57,10.2,9.2
6400,60,104,3.61,24.6,8.8
6401,60,105,3.39,25.1,8.1
6402,60,106,2.98,22.9,7.8
6403,60,107,3.36,25.0,8.1
6404,60,108,3.77,25.9,8.8
6405,60,109,3.97,26.9,8.9
6406,60,110,5.61,30.0,11.2
6407,60,111,0.85,6.5,7.8
6408,60,112,1.54,11.3,8.2
6409,60,113,0.05,0.7,4.4
6410,60,114,0.85,6.0,8.5
6411,60,115,2.55,15.3,10.0
6412,60,116,0.4,2.7,8.7
6413,60,117,1.43,9.9,8.7
6414,60,118,2.27,14.3,9.5
6415,60,119,1.42,9.9,8.6
6416,60,120,5.34,33.5,9.6
6417,60,121,4.68,30.1,9.4
6418,60,122,4.11,27.6,8.9
6419,60,123,4.0,26.4,9.1
6420,60,124,4.46,28.6,9.4
6421,60,125,3.45,23.1,9.0
6422,60,126,4.69,31.4,9.0
6423,60,127,4.02,25.1,9.6
6424,60,128,1.0,13.3,4.5
6425,60,129,4.07,22.5,10.9
6426,60,130,3.54,21.1,10.1
6427,60,131,3.25,19.8,9.9
6428,60,132,3.77,23.1,9.8
6429,60,133,5.29,29.8,10.7
6430,60,134,4.99,29.1,10.3
6431,60,135,3.16,19.1,9.9
6432,60,136,2.0,13.9,8.6
6433,60,137,4.11,24.7,10.0
6434,60,138,3.95,23.2,10.2
6435,60,139,5.33,31.2,10.3
6436,60,140,5.13,31.5,9.8
6437,60,141,5.35,32.1,10.0
6438,60,142,5.78,34.5,10.1
6439,60,143,3.93,24.8,9.5
6440,60,144,5.39,31.9,10.1
6441,60,145,4.68,27.8,10.1
6442,61,62,2.34,13.4,10.5
6443,61,63,2.23,17.6,7.6
6444,61,64,1.87,13.3,8.4
6445,61,65,2.98,20.4,8.8
6446,61,66,3.1,20.5,9.1
6447,61,67,1.25,10.7,7.0
6448,61,68,1.91,13.5,8.5
6449,61,69,2.48,19.1,7.8
